ID,event_timestamp,transaction_timestamp,event,ticket_price,ticket_category,buyer_wallet_address,seller_wallet_address,organizer_wallet_address
55f74c30-88dd-434a-acf1-01721ec13057,2025-03-30 12:54:05,2025-03-05 01:08:24,Concert A,366.74,Balcony,0x7ca51747f483b45d597ef66396544b61b3a4ca4b,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
e39e8024-5d8d-46dd-8b13-c66e3b2b665d,2025-03-21 06:13:52,2025-03-05 02:35:29,Festival B,138.24,Standing,0x4e8e516dca05788653701eddbe1a1d54b6518dd5,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
d27b2e4a-3e48-42e8-96b2-33ca64ab3bbf,2025-04-03 12:53:24,2025-03-05 05:12:44,Sports Event B,224.35,Premium,0xb348acd2da789950dc7e949e8891145db0e6b6d3,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
db6e0a1d-38e4-4733-bf44-8765648600f1,2025-03-25 15:26:13,2025-03-05 09:35:55,Sports Event A,86.9,Balcony,0xc551320c29c092e67973a5bca50d107d02972367,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
8273a5f2-0adc-45ba-b8f7-d40ee1e57c4f,2025-03-22 03:58:10,2025-03-05 18:08:16,Sports Event A,454.74,General,0x63ddcfc71c1c4dca13d8fac3e325757bfb16aab6,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
b11c7544-2b47-4ae1-9e23-eedbf55cc060,2025-04-04 11:53:10,2025-03-06 02:05:51,Sports Event B,406.78,Premium,0xe519b89c37738bd070c631f8d3d8d342a49f26fc,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
b3339da7-e003-4bf5-901c-b1dc2639b125,2025-03-18 14:40:17,2025-03-06 18:28:18,Theater B,425.0,General,0x8067f998af95c0bc1ddd9c4d74a90207f79ea0bd,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
58652d3a-b5e2-4841-9c78-0989b673472e,2025-03-11 04:51:19,2025-03-06 18:49:43,Concert A,439.16,VIP,0xa70f1bac22eecb409a036b9d7c9c280bdeb984ea,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
4244947e-bf63-4f38-959b-f959fc469de2,2025-04-04 14:31:39,2025-03-06 19:14:41,Theater B,71.92,Balcony,0x29d50747504af21e4830c1eac8b23b4222d29b3d,0xad9c1f1d7d68eef78f4234863e84b9e470435f30,0xb602999de3795567ad031e8145556322b19bafd8
4244947e-bf63-4f38-959b-f959fc469de2,2025-04-04 14:31:39,2025-03-06 19:14:41,Theater B,150.18,Standing,0x494501aaa6175f028a24bd999550926b4a80aa7d,0x8cc3fda6067867d51c0d70e47614b5850f7e3ad6,0xb602999de3795567ad031e8145556322b19bafd8
a7bc2618-f4e2-4010-8a98-49cdd7d6527d,2025-03-25 03:29:05,2025-03-06 21:13:34,Festival B,305.97,Standing,0xb7b1b7673109247fb7e84f81353ca0741300e1e4,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
e3c5646b-1d6f-4c9a-9c70-4148fe6ad3f2,2025-03-26 05:02:38,2025-03-07 22:21:52,Festival B,247.23,Standing,0x512d2365aa1deb5b1c87d39233b8ff6e1cfdf62c,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
b904df2f-a036-4373-ba38-a35163402cb8,2025-04-02 07:37:54,2025-03-08 11:17:32,Festival A,57.52,VIP,0x780294a559404cdd978925e1010e5c0c43a16152,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
b6533317-0c04-42bb-a84d-d3438b5fda5c,2025-03-22 04:17:22,2025-03-09 01:59:02,Sports Event A,114.29,General,0xa7ec77c8cfa2f2399ba52be1b9797f8d1484ccd6,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
e0b8ba6d-b540-4517-83ca-6a1868810c49,2025-03-19 10:52:47,2025-03-09 04:47:00,Concert A,132.33,Economy,0xb9a20c3b70b29e1f3d9b5fca82511c9c0e57f129,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
d6429cea-3ad0-4810-acf6-ab6ded3ee023,2025-03-22 03:40:06,2025-03-09 11:50:19,Theater B,292.42,Standing,0xbf5f39b24a524124f6255b212fb047e199ff5489,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
bf624ca0-cc12-4478-ac5c-6b2696fdd56f,2025-04-01 22:52:10,2025-03-09 20:57:36,Theater B,169.19,Balcony,0x79acc24fc4d210049798808eeda60c1cc9402e81,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
1529db72-aa1f-4e0f-ab93-26b1f1fb6c21,2025-03-24 12:17:38,2025-03-10 18:15:51,Festival A,263.48,VIP,0x24a481347921419e19d8640d21475e134f7d7982,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
0dec46fa-096e-40c2-8c1a-f75cb31554c7,2025-04-02 15:59:37,2025-03-11 03:18:10,Festival B,494.34,Economy,0x3a1d80660f81e504ef7073252c756bb99660eb01,0x0e2c61e022eb8696fe7b9ce4264d7d13c5769816,0xb602999de3795567ad031e8145556322b19bafd8
0dec46fa-096e-40c2-8c1a-f75cb31554c7,2025-04-02 15:59:37,2025-03-11 03:18:54,Festival B,139.24,Economy,0xc1fbf27ea0fa25396873cf0457bf334d4a0886bb,0x0beda5621a646fb67ca10c5d46d591413aec059d,0xb602999de3795567ad031e8145556322b19bafd8
01e955bc-f4bc-42f3-b374-06918750b78e,2025-03-14 23:28:34,2025-03-11 04:15:13,Theater A,95.94,Premium,0xa12e16109f2c1babb31c222085e66b39495f0db8,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
66d5d2cf-17fb-4b0e-a053-9e1fc80c14dd,2025-03-14 09:45:24,2025-03-11 14:10:04,Festival B,148.51,Standing,0xcd23ff6e38797d17b4950c7358582e083329bb60,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
d840a268-0f8f-4b3f-8549-04f12394b69b,2025-03-16 07:05:48,2025-03-11 22:53:15,Festival A,487.65,General,0x195e1b17f5249e426aed9f7be993b062386fd4d9,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
f36d2cf2-d84b-4e23-a6a9-2e71013e6d6a,2025-04-01 10:09:31,2025-03-13 03:03:54,Concert A,123.16,Premium,0x1a230839a95c86f39cf8ba00e0920a1b9a3f5d4a,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
b6e437d2-e4fe-4e2c-aa1a-cb2b728138d4,2025-04-01 03:10:27,2025-03-13 03:39:08,Sports Event A,457.59,VIP,0xbbf4086c93bc85a27e3e03623f59a2c509bc3566,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
62a1d409-9be3-4564-ace7-b5ae86f7d85b,2025-03-20 09:54:26,2025-03-13 07:59:23,Concert B,262.18,General,0x661f2aeedfc4b3b1ef50033a7962ef21a915134f,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
a2cd8743-a4f2-42ea-915e-eff84a1c263d,2025-03-29 13:53:37,2025-03-13 21:10:45,Sports Event B,199.48,Balcony,0x31e39ba0b539f9a71cb2d2e6665882bfeafe5e11,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
1c139953-69a2-4c4e-b49d-3b2d86b45ba4,2025-04-02 10:55:47,2025-03-14 08:02:25,Theater A,484.55,Balcony,0xb79290aab3e29f0a93f7d45101f649aa02b76020,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
284b7ba0-1eed-439d-b4b1-b785e2c4bb06,2025-04-08 05:58:46,2025-03-14 15:31:27,Concert A,159.95,VIP,0x53a03bb11e9bb111193e4e559e5602cdb50082de,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
3132381b-d9fb-4359-8a40-3e2ced772fbc,2025-04-09 01:37:46,2025-03-14 20:03:13,Theater A,466.98,Economy,0x3a46d36d747b0f822b12f9a415def4303a38dd97,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
20b413f1-840f-4df1-a4f9-38e452cf35ca,2025-03-23 21:45:39,2025-03-15 05:09:57,Sports Event B,445.27,General,0xab695fca7761c4ac8f98838d93b9c67a7e4b9493,0x95486c81be277af7932e59c11f3f3c2adf70482c,0xb602999de3795567ad031e8145556322b19bafd8
20b413f1-840f-4df1-a4f9-38e452cf35ca,2025-03-23 21:45:39,2025-03-15 05:10:25,Sports Event B,382.1,Balcony,0x064a23819f765700dc708a8d6ddbc0a408b86981,0x8239c4726bb706db0c49ff00fa3649bd0bed7fd6,0xb602999de3795567ad031e8145556322b19bafd8
a0943ac5-b2d2-486a-8d6a-a9a9da8ee865,2025-03-21 04:56:35,2025-03-15 13:50:04,Festival A,129.09,General,0x871e5ff30bf3dec6f53b38010d9fef960a33194d,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
442588b0-8242-479b-8774-09045c7d1347,2025-04-01 01:56:07,2025-03-16 06:40:17,Concert A,392.24,Standing,0x3b74d8fb62ec0bb6b9606c0af87abef77cd36f3d,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
5ccdb657-ad80-445a-96ff-cef3019a526f,2025-03-20 02:30:02,2025-03-16 12:47:05,Theater B,485.9,Premium,0xe6476ae577325fd0b8d7d58c92959265d1cfb9dd,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
dd7277da-7250-4646-bea9-9bdff54c1b2b,2025-03-27 19:47:00,2025-03-16 20:10:11,Theater A,450.59,Standing,0x09da378e9cdfb272f2c9369c697e2583525f340c,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
5dce2374-fda1-4e29-9e2b-c2843b153ca5,2025-03-27 06:40:23,2025-03-17 15:04:51,Concert B,498.73,General,0xf123c3e83053b19675c6730cb391c5196ff46263,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
470b0af7-c9e4-4660-94f8-c83c471b5b86,2025-03-25 11:43:54,2025-03-17 17:03:14,Concert B,188.48,Premium,0x5a25bce31c75c1b9abd7ab3fa8e2d9b97007cb82,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
5ec48c7f-c56d-4450-94ce-4c76fde6b241,2025-04-06 22:59:29,2025-03-18 03:20:28,Festival A,135.72,Economy,0x2fd4909f5c1dce122eb0759a12ec956ee8463982,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
ee17f142-1c0b-4921-b9eb-26538b7b700c,2025-04-14 01:50:53,2025-03-18 10:21:35,Theater A,225.31,General,0x5917e9c731df76edc2dfdb2a933c01fd054e721e,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
d7fadee7-4650-4d37-900f-f1401923463c,2025-04-12 10:28:29,2025-03-20 10:49:32,Concert B,95.07,VIP,0x2a55d88fa4fc321152b7a5793eb2d4f01929cfb0,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
c86efa0c-255e-4734-858b-59c31d05ebe7,2025-04-04 01:09:57,2025-03-20 23:16:12,Sports Event A,178.59,General,0x41d49eb687c3e597604620e15fdc7eee4c83eb55,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
c3d8c52b-81ff-461c-8f60-8894e7e0fa87,2025-03-22 00:34:37,2025-03-21 00:32:27,Concert B,337.26,VIP,0xef311ac000a09be1e12aaa20f0305043c7d075ea,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
24571ac1-ddd5-42fd-8c3e-2b967af49c24,2025-03-26 14:04:04,2025-03-21 02:01:59,Sports Event B,497.2,Balcony,0xb621e5186d8f7f98735b5b6d6e65c6a40e7d5e58,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
a7089858-ba2e-4bf9-a4a7-87e453675b6f,2025-03-23 15:37:03,2025-03-21 03:01:56,Sports Event A,111.57,Standing,0xa52dce501c55304c59a94fa8de8bb039f1f72e97,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
23b0fb25-da2b-4502-938e-3ea17e5f3182,2025-04-05 09:34:51,2025-03-21 05:09:14,Sports Event B,172.95,Economy,0x0a46c945654b94ba569986b1b64ab62dec6b41a4,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
129edf21-a8bb-42df-94ff-036401e10b43,2025-04-17 08:07:33,2025-03-22 12:53:28,Theater B,410.35,Economy,0x9eacf540e5713cfc737f9984474db9c57b2264fe,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
b985f7e1-d719-48e3-a82d-520d5867d397,2025-03-24 07:51:51,2025-03-22 14:49:21,Concert B,290.22,Balcony,0x046fe7385a485368f53674198b4ee90be316ac2a,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
1d70cdbc-7755-4bf3-9a44-944d1e21ccab,2025-04-14 20:01:33,2025-03-22 23:34:44,Sports Event A,233.08,Standing,0x8d4dda432078c554d79eab657e3b009180ad5b6d,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
ff458df1-e71f-4c49-bde5-896263a1c243,2025-04-10 23:48:43,2025-03-23 08:09:47,Festival B,435.06,Economy,0x1ea8e6808f11f4c00cf18e022eb3127b3b62b162,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
2fdf0c36-f294-4692-bc96-b02575815a67,2025-04-15 01:48:10,2025-03-23 21:36:02,Festival A,148.25,Premium,0xd2f298748b72e435fe456e88593b4eff2b59999d,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
328e8409-d4c4-46c8-a75f-2b76f1098b19,2025-04-18 02:45:43,2025-03-24 04:20:04,Concert B,122.43,Premium,0x388c6ea4fe8798ec567241495c041921b1cf71bf,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
fe913d54-ddca-4980-bf28-cc77f854dafd,2025-04-02 17:25:13,2025-03-24 19:47:32,Festival B,450.56,Premium,0x2bccb038b56fc90b09efcaefe8644453d3b21782,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
ec5152ce-cfa1-4dda-81a1-96c46a5fdcae,2025-03-30 03:39:42,2025-03-26 14:04:08,Concert B,189.9,Balcony,0x217236e63782b43b6701cb0f0a4de86da918163f,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
10c5aca2-76df-4b72-8915-2ab34c832599,2025-04-24 07:05:55,2025-03-27 05:59:43,Theater A,233.12,General,0x96866266ad56e41bd0a13a39fe9d056cf111805d,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
5dd2545b-f0ce-458e-aac9-795039804277,2025-04-11 21:01:03,2025-03-27 15:16:00,Sports Event A,303.84,Balcony,0x7ef392069d3640a3d635fbf520d9b1ef24dbe496,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
6a2d635b-5fb0-4f36-9601-64530d3f9bf5,2025-04-19 06:13:59,2025-03-28 01:51:13,Concert A,477.29,Standing,0x5d9b3119b7da4310edad653375bdc9fb6185725b,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
d660f56f-24b4-4939-a00a-4b537e74f611,2025-04-05 13:35:27,2025-03-28 08:37:44,Concert A,385.1,Economy,0xce662e0d060cef53e3505fafb094fbda74b83a07,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
7aa41538-3624-4cbd-b31f-6b4533fbd2f7,2025-04-25 11:42:03,2025-03-28 15:09:01,Concert A,423.51,Economy,0x73ed85790bc5a8d7f6e723b56c1893f2e97b4352,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
0a63ec57-af1a-4b35-90b9-26d9c2b4dad7,2025-04-12 21:44:16,2025-03-29 12:10:33,Sports Event B,156.59,VIP,0x4d50bae6fd6e80ee802ae2a4ffab86553d369192,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
fb9cc017-9dfc-4e5c-9d05-4ca2654b8452,2025-04-20 04:07:03,2025-03-29 23:29:49,Theater B,275.36,General,0x9c13c37cc957cf0eef75b493fc82801b67eaaf09,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
f0eb9d2f-aeaf-482d-8764-2d4e1837d94d,2025-04-27 22:00:15,2025-03-30 15:26:44,Concert B,388.0,Balcony,0x9511224ee75679827f631a23748d18e83e9d1a74,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
bf8595bc-cbf4-40ad-b92e-775a2a5b7864,2025-04-19 17:18:26,2025-03-30 18:46:00,Theater B,487.22,Premium,0x0bd738f08fdd7a1756ba3588ba3e29c4152d6c79,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
22fe86fe-cae9-4330-ac7f-57afd90ab231,2025-04-23 06:11:47,2025-03-31 07:36:47,Theater A,332.58,General,0xda0099012bce57a603547400783997a68d24654e,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
6ca123dc-c3b2-44bf-8bc8-6364701f0860,2025-04-16 14:57:34,2025-03-31 08:18:32,Sports Event B,192.7,Economy,0xc5baeba6a47e38ce25e936cc80d8b52378e8b204,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
ff0871d3-2683-44cc-a4e3-6021ff0803b7,2025-04-23 16:14:18,2025-03-31 09:01:54,Sports Event B,71.9,VIP,0x6d4ab289f69403561bc8d35d26af0b81492aebfa,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
a4334756-ce79-4ead-a5ea-abe6dc290488,2025-04-22 12:31:05,2025-03-31 13:49:55,Sports Event A,65.44,Standing,0x648a4082c3e1310edf97283e85bf3a393f9213d7,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
f6656b27-c9c1-4322-8f74-68ed36cf7cd2,2025-04-13 00:37:39,2025-03-31 20:16:09,Theater B,487.09,Standing,0x352b99179034d9792c5c3374cb1219045ac0893c,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
394506e0-9a95-4b29-bb99-a59a4f461161,2025-04-19 06:29:19,2025-04-01 17:41:24,Sports Event B,339.09,General,0x24c97939c68a709e977f0870d70abd75e108dc8f,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
78a7fae9-8b56-4400-8402-6ac2d0227244,2025-04-29 20:40:41,2025-04-01 19:24:25,Theater B,310.13,Balcony,0x3c66f6aa9108992979532545af96f9608c955733,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
748b53bc-ad8f-4ee4-bea5-bbb5d941f034,2025-04-25 20:15:25,2025-04-01 21:57:15,Sports Event B,263.19,Balcony,0x55b1898885aad623b66081fd00b4d2f09d979965,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
76760484-ce5a-49d5-8da2-1b9fbf1b9d6c,2025-04-07 10:50:26,2025-04-02 00:14:57,Theater B,491.1,Premium,0x0556e6e1e8b9f958c412ca092f27e151f32db3ea,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
57d7131a-7463-408f-815f-9e0c95d3aae8,2025-04-26 18:30:45,2025-04-02 00:48:55,Concert A,77.01,Economy,0x56bc6e97f40cb778cf4a4ece71d181311db1f703,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
e7496125-d71a-4873-b70d-4c922926d491,2025-04-10 09:15:09,2025-04-02 08:33:02,Theater A,258.59,Standing,0xbe18e5f71b2239726cdb270e62d558d66fc376e6,0xad66ca1cfd0ffdae3303f9bb89addb729f921fd6,0xb602999de3795567ad031e8145556322b19bafd8
e7496125-d71a-4873-b70d-4c922926d491,2025-04-10 09:15:09,2025-04-02 08:33:13,Theater A,171.26,Standing,0x2462419980d6e62cfd606c9a43533982ced8569a,0x11880c485c66059c23849bc64aad3400d20b6189,0xb602999de3795567ad031e8145556322b19bafd8
1cb2e038-ec59-4ddd-84d1-3ad141e8d995,2025-04-14 01:39:45,2025-04-02 10:08:26,Sports Event B,204.56,Economy,0x20d99e5e36093047d5464c4bfa63da7a003e2e08,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
68f471db-e0f7-4059-95c2-03be2d6b4744,2025-04-23 01:02:03,2025-04-02 17:22:29,Concert B,162.34,Economy,0x102457761ae088531e0c9e77459f8afababadb1e,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
65d2a037-fe3d-4071-8f5e-35e5a3e2aec6,2025-04-19 02:30:26,2025-04-02 18:40:54,Sports Event B,451.82,Standing,0x98b33cd12ec9f4dfa8cbd94f41f88205e3c58bd3,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
be40e743-9f98-4be4-a4dd-1644e7b39b3c,2025-04-07 17:48:07,2025-04-03 04:10:00,Theater A,427.9,VIP,0xaa1d2c48df61a879654870ba7a606b93e1d93947,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
595b3efe-b350-4028-b223-e7740b76532f,2025-04-26 15:58:54,2025-04-04 20:12:34,Concert B,492.18,Standing,0xa8dd96374af27469730fa68db8dd9828a1385739,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
f37e38da-4fa1-4b53-97fc-7768f098b73d,2025-04-25 07:48:48,2025-04-05 01:51:12,Concert B,118.38,General,0x75fde3713f2447ce7e97128f8470ffe9a50e7d3b,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
e35b0ab7-5af0-45a5-aea2-95a994883fb8,2025-05-04 13:25:35,2025-04-05 20:46:29,Sports Event A,426.97,Premium,0x0753d8a8a9080ef33c9d299dd0d3f37aa060000a,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
33c8d967-cbde-4ef0-8c42-df8d63610437,2025-04-15 01:26:28,2025-04-06 09:08:34,Theater B,264.71,Premium,0xe38a3b7668d95760cac1f7234429384bc3bd0f2c,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
1b8ab930-b8a7-4330-a44b-980248682b09,2025-04-26 21:05:50,2025-04-06 10:18:31,Sports Event B,411.95,VIP,0x54faa16ec098de77df3b1c6e29a93e04c3ff965d,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
99f35c52-9b29-4140-91cf-5d195aa9bcff,2025-05-01 09:04:26,2025-04-06 12:00:02,Sports Event B,159.13,General,0x8ad3440dea19ee4255ee626cfbfb526a836d39b2,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
6861ce80-b923-4675-91a2-5303d2a3543d,2025-04-22 17:44:35,2025-04-06 12:02:44,Theater A,481.52,Balcony,0x343ea04bf2eedee74191bf5d8c2085edc1c735fb,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
bc6afeb8-ce77-49fb-bc28-5819450a995a,2025-04-16 08:53:51,2025-04-07 17:57:25,Sports Event B,277.26,Standing,0xd6d80ce348b08d37f170dd28bd6d1970d59a931a,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
5bb2b828-a794-4f8a-8159-704f15b1074c,2025-04-30 12:23:12,2025-04-07 20:02:58,Festival B,214.27,General,0xafd5ad59ce84df315869bb4cb34f4e4f483442e1,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
fd7752a4-5608-4323-bb40-72c19bef3d23,2025-04-28 14:21:38,2025-04-08 06:54:57,Theater A,348.12,Economy,0x55ef2f1b8c33aebb80f8abe4690c10fe5c71727b,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
16272725-524d-497e-94da-ae320124907f,2025-05-05 02:40:27,2025-04-09 11:02:56,Festival B,180.9,General,0x344eb0e749614b2a8cf2c03e06f35681e0ef368b,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
eeb5b258-1569-44cc-83cb-f5fb6a8626ac,2025-04-29 16:21:07,2025-04-09 14:22:24,Sports Event A,296.31,Balcony,0xb230d22022a6e7cb56ba53431a38fc859f0fa8c2,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
1a4d3eac-eabd-4878-89bf-16babae6d0e7,2025-04-15 02:47:20,2025-04-10 02:57:28,Sports Event A,353.26,Economy,0xc84c3bba34a637a6e8b1b92b7f7e5219a35656c3,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
1772aeff-ac40-4e1f-9ab2-4c455bcab065,2025-04-25 14:13:21,2025-04-10 23:38:22,Concert A,193.94,Balcony,0xa1177d2877f589c82648b08586759544134a51c3,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
688956ed-0d16-4420-bb45-13ac9da0ea90,2025-04-26 00:15:37,2025-04-12 05:47:26,Festival A,375.33,Balcony,0x4d1456bb5495d07de09f501861cdd022cb2855e7,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
4f3667e1-da61-45cb-9335-f02d581fc036,2025-04-26 14:30:40,2025-04-12 08:13:49,Festival A,471.65,Balcony,0x464c14bfc25e3d5100bfd262777a681b790575f2,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
a0a67696-2473-43bd-9487-212939f85373,2025-04-20 11:39:53,2025-04-12 23:16:16,Festival B,71.6,Premium,0x9e9075d8044dc0a544ebf3b7867e152d90301a25,0xb602999de3795567ad031e8145556322b19bafd8,0xb602999de3795567ad031e8145556322b19bafd8
